store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,year,month,day,week,is_weekend,holiday_a,holiday_b,holiday_c,sales
834,3,635,1,1,0,2014,2,19,8,0,0,0,0,6782.034245150804
559,7,0,0,0,0,2013,6,30,26,1,0,0,0,1576.0857195540448
527,3,1030,1,1,0,2014,12,3,49,0,0,0,0,9570.454057323572
661,5,529,1,0,0,2014,7,11,28,0,0,0,0,4589.081010749214
83,2,389,1,1,0,2015,6,16,25,0,0,0,0,5900.946699895896
494,3,1097,1,0,0,2013,2,13,7,0,0,0,0,7987.0367292033625
396,1,1089,1,0,0,2014,9,8,37,0,0,0,0,8697.3001670909
666,5,540,1,0,1,2015,4,10,15,0,0,0,0,4810.952147345699
65,2,427,1,0,0,2013,10,15,42,0,0,0,0,4486.448147410585
1025,3,868,1,1,0,2014,2,5,6,0,0,0,0,8128.348844521097
62,3,818,1,1,0,2014,5,7,19,0,0,0,0,8107.97177402681
401,6,278,1,0,0,2015,1,10,2,1,0,0,0,3548.3364519968163
896,6,1127,1,0,0,2014,11,8,45,1,0,0,0,8792.342510920775
1007,2,631,1,0,1,2014,7,22,30,0,0,0,0,5729.914443168265
200,2,753,1,0,1,2013,8,20,34,0,0,0,0,6462.232221767423
360,1,896,1,1,0,2013,11,4,45,0,0,0,0,8889.013443533913
658,5,631,1,0,0,2013,4,19,16,0,0,0,0,4930.642200491391
261,7,0,0,0,0,2013,10,27,43,1,0,0,0,1774.6350225359784
946,6,392,1,0,0,2014,5,10,19,1,0,0,0,4125.549015290802
849,1,1097,1,1,1,2013,7,1,27,0,0,0,0,9959.862975882483
300,6,787,1,0,0,2013,9,21,38,1,0,0,0,6616.711857767252
119,3,771,1,1,1,2014,4,16,16,0,0,0,0,7894.256282786664
583,4,349,1,0,0,2014,3,27,13,0,0,0,0,3546.970151516027
491,2,523,1,1,0,2015,1,13,3,0,0,0,0,6441.80034041428
978,5,1035,1,1,0,2015,3,20,12,0,0,0,0,9074.830739520665
941,6,383,1,0,0,2013,8,31,35,1,0,0,0,4054.088680504996
1072,4,609,1,0,0,2015,3,12,11,0,0,0,0,5177.374576066155
1060,7,0,0,0,0,2013,6,9,23,1,0,0,0,1452.680822941882
314,4,562,1,0,0,2013,11,14,46,0,0,0,0,4986.9477278624545
677,7,0,0,0,0,2013,4,14,15,1,0,0,0,1449.1282749423408
480,7,0,0,0,0,2014,3,30,13,1,0,0,0,1646.818955752824
674,6,635,1,0,0,2014,7,19,29,1,0,0,0,5730.067490796209
118,7,0,0,0,0,2014,4,13,15,1,0,0,0,1714.0572103630984
234,3,1130,1,1,0,2013,9,11,37,0,0,0,0,9948.553365256113
845,2,307,1,1,0,2013,1,22,4,0,0,0,0,4750.97700353933
748,4,414,1,0,0,2014,11,20,47,0,0,0,0,4206.425416717771
691,5,635,1,1,0,2014,5,23,21,0,0,0,0,6621.178853790741
21,3,347,1,0,1,2014,8,27,35,0,0,0,0,4076.850406439102
377,1,1001,1,0,0,2013,12,9,50,0,0,0,0,8114.458444333868
37,4,682,1,1,0,2014,3,20,12,0,0,0,0,7085.4687691904255
790,5,727,1,1,1,2013,1,11,2,0,0,0,0,6909.960812175646
813,3,608,1,0,0,2015,4,22,17,0,0,0,0,5426.175177541969
1060,2,1025,1,0,1,2014,12,30,1,0,0,0,0,8337.566891978087
564,4,411,1,0,0,2014,2,13,7,0,0,0,0,3858.821310502535
1026,1,1449,1,1,0,2013,5,13,20,0,0,0,0,11896.75528970675
6,5,642,1,0,0,2014,6,13,24,0,0,0,0,5345.1990829544375
228,6,644,1,0,0,2013,3,2,9,1,0,0,0,5499.734319637064
970,4,0,0,0,0,2013,5,9,19,0,1,0,0,-341.4779744378757
973,3,869,1,0,0,2014,9,10,37,0,0,0,0,6969.867292539333
69,4,1230,1,1,0,2013,10,10,41,0,0,0,0,10461.64901913522
440,2,579,1,0,0,2013,12,10,50,0,0,0,0,5407.661299775646
874,5,480,1,0,0,2013,6,14,24,0,0,0,0,4051.8871109639294
1038,7,0,0,0,0,2015,7,26,30,1,0,0,0,1873.1872982297791
425,6,336,1,0,0,2014,4,12,15,1,0,0,0,3840.4096465165494
676,7,2006,1,0,0,2015,2,8,6,1,0,0,0,13800.001017510076
820,5,1089,1,0,0,2014,5,16,20,0,0,0,0,7870.622143703571
739,2,715,1,1,0,2013,1,8,2,0,0,0,0,7202.033291785396
342,5,748,1,0,0,2014,6,27,26,0,0,0,0,5954.210566270107
48,3,374,1,0,0,2014,9,10,37,0,0,0,0,4140.799865267181
581,2,696,1,1,1,2015,7,28,31,0,0,0,0,7830.247764674597
1043,6,1188,1,0,0,2014,5,24,21,1,0,0,0,8934.22021938936
502,1,1420,1,0,0,2014,2,24,9,0,0,0,0,10434.929142790497
582,1,1081,1,1,1,2014,7,28,31,0,0,0,0,10132.010953155113
173,3,1018,1,1,0,2014,11,12,46,0,0,0,0,9535.732206383836
973,1,809,1,1,1,2013,7,29,31,0,0,0,0,8255.50295890827
991,4,496,1,0,0,2014,6,12,24,0,0,0,0,4452.240733952378
676,3,1556,1,1,0,2013,5,15,20,0,0,0,0,12295.952521305124
110,6,345,1,0,0,2015,2,28,9,1,0,0,0,4073.3364075735444
725,6,515,1,0,0,2013,9,21,38,1,0,0,0,4905.764482132741
870,3,844,1,1,1,2013,7,17,29,0,0,0,0,8152.962406498147
62,2,705,1,0,1,2013,7,23,30,0,0,0,0,6163.112213682558
157,2,926,1,1,1,2015,3,31,14,0,0,0,0,9139.220081093546
886,6,399,1,0,0,2014,3,29,13,1,0,0,0,4136.372626213182
307,6,147,1,0,0,2013,5,25,21,1,0,0,0,2610.706236487662
100,4,944,1,1,1,2013,3,28,13,0,0,0,0,8597.123251570563
759,5,906,1,1,0,2014,9,5,36,0,0,0,0,8363.82737240917
24,3,756,1,0,0,2014,2,12,7,0,0,0,0,6181.360339203617
966,5,586,1,0,0,2015,4,24,17,0,0,0,0,4963.418925747392
817,1,3094,1,0,0,2013,9,16,38,0,0,0,0,20555.631620205706
134,5,539,1,0,0,2015,2,13,7,0,0,0,0,4721.525331834913
613,6,1043,1,0,0,2013,1,5,1,1,0,0,0,7768.887346943142
751,4,584,1,1,1,2015,4,2,14,0,0,0,0,6653.74752114428
418,2,471,1,0,0,2013,1,15,3,0,0,0,0,4345.346355762216
972,1,531,1,1,1,2013,7,29,31,0,0,0,0,6579.769376861805
463,7,0,0,0,0,2013,2,24,8,1,0,0,0,1426.465861788718
840,7,0,0,0,0,2014,9,28,39,1,0,0,0,1814.0194972200552
766,2,462,1,0,0,2014,3,25,13,0,0,0,0,4502.009624029277
769,5,3710,1,1,1,2014,8,1,31,0,0,0,0,25320.685955055407
1030,7,0,0,0,0,2015,7,12,28,1,0,0,0,1848.2259073716705
1084,3,646,1,0,0,2014,2,26,9,0,0,0,0,5366.912965140829
989,7,0,0,0,0,2014,1,12,2,1,0,0,0,1450.4003947422025
963,7,0,0,0,0,2014,9,28,39,1,0,0,0,1793.408531001769
336,1,1846,1,0,0,2014,2,24,9,0,0,0,0,13030.853087714175
995,1,1072,1,1,0,2014,11,3,45,0,0,0,0,10014.867362151446
1002,2,846,1,1,0,2015,4,14,16,0,0,0,0,8421.057145682862
344,4,1513,1,1,0,2014,4,17,16,0,0,0,0,12076.523605753726
653,2,429,1,0,0,2014,9,23,39,0,0,0,0,4549.532316180703
137,6,777,1,0,0,2015,2,21,8,1,0,0,0,6659.939125788864
83,4,336,1,1,0,2015,4,16,16,0,0,0,0,5196.06503462157
1007,2,783,1,1,0,2014,10,7,41,0,0,0,0,8085.515995699796
748,6,451,1,0,0,2013,10,26,43,1,0,0,0,4564.093530795595
690,4,705,1,0,0,2014,11,20,47,0,0,0,0,5970.415038074192
194,3,372,1,1,0,2015,2,18,8,0,0,0,0,5475.061426099099
1070,1,1158,1,1,1,2013,3,18,12,0,0,0,0,10168.252120165445
615,3,1547,1,1,1,2014,4,16,16,0,0,0,0,12489.197153671877
424,1,1061,1,1,0,2015,3,2,10,0,0,0,0,9907.086786393425
945,6,330,1,0,0,2013,11,16,46,1,0,0,0,3821.3727894759504
942,6,485,1,0,0,2015,2,7,6,1,0,0,0,4738.44522473088
1035,6,235,1,0,0,2015,5,30,22,1,0,0,0,3374.8840997081716
359,1,690,1,1,0,2014,11,24,48,0,0,0,0,7858.037073849409
75,2,574,1,0,0,2013,8,20,34,0,0,0,0,5303.2189954982605
1010,5,809,1,1,1,2014,7,18,29,0,0,0,0,7785.273030096432
21,4,367,1,0,0,2014,11,20,47,0,0,0,0,4044.9121508023236
29,7,0,0,0,0,2014,8,17,33,1,0,0,0,1890.735598410247
585,2,737,1,0,0,2015,7,7,28,0,0,0,0,6483.725277799822
80,4,574,1,1,0,2014,2,6,6,0,0,0,0,6362.099021626462
981,3,646,1,0,0,2014,12,10,50,0,0,0,0,5739.922280397324
908,7,0,0,0,0,2014,5,18,20,1,0,0,0,1629.6799356021802
728,3,492,1,0,0,2013,10,2,40,0,0,0,0,4588.648987458786
19,5,657,1,1,1,2014,8,8,32,0,0,0,0,7054.742996468674
738,2,602,1,1,1,2013,10,22,43,0,0,0,0,6995.363617866242
740,2,555,1,0,1,2014,12,30,1,0,0,0,0,5557.830857075751
343,6,657,1,0,0,2013,11,23,47,1,0,0,0,5906.693996290152
607,7,0,0,0,0,2014,8,3,31,1,0,0,0,1767.578872560989
19,6,496,1,0,0,2014,5,31,22,1,0,0,0,4947.294060154876
280,7,0,0,0,0,2013,11,10,45,1,0,0,0,1778.0295525188558
266,3,547,1,0,1,2015,4,8,15,0,0,0,0,5224.671579317364
927,5,955,1,0,0,2015,5,15,20,0,0,0,0,7216.141769241192
278,1,1198,1,1,0,2014,6,30,27,0,0,0,0,10752.554152818979
548,3,328,1,0,0,2013,1,30,5,0,0,0,0,3335.553613314056
109,6,760,1,0,0,2014,12,27,52,1,0,0,0,6786.092568206484
85,5,967,1,1,0,2014,5,9,19,0,0,0,0,8697.859530699614
460,6,193,1,0,0,2013,6,1,22,1,0,0,0,2855.8029570351355
148,5,882,1,0,1,2013,5,10,19,0,0,0,0,6651.808135963802
500,2,288,1,1,1,2013,5,28,22,0,0,0,0,4960.826607549447
643,7,0,0,0,0,2013,10,6,40,1,0,0,0,1671.1708168178448
131,4,512,1,0,0,2013,1,31,5,0,0,0,0,4362.412879713054
867,7,148,1,0,0,2013,3,24,12,1,0,0,0,2289.7672566112597
325,2,635,1,0,1,2014,6,10,24,0,0,0,0,5807.15699904738
126,1,796,1,1,0,2013,7,1,27,0,0,0,0,8165.5884990408085
456,2,1118,1,1,1,2014,4,15,16,0,0,0,0,10081.894289475167
532,4,1365,1,1,0,2013,11,7,45,0,0,0,0,11230.78181945614
1046,7,0,0,0,0,2013,3,10,10,1,0,0,0,1341.2641262551188
940,1,758,1,0,0,2013,6,10,24,0,0,0,0,6325.714618417143
756,7,0,0,0,0,2014,6,22,25,1,0,0,0,1701.1816479531117
62,5,695,1,0,1,2015,4,10,15,0,0,0,0,5846.569039230875
831,5,1349,1,0,0,2013,7,12,28,0,0,0,0,9332.641903552169
894,4,859,1,0,1,2013,1,3,1,0,0,0,0,6374.688104977657
65,1,635,1,1,0,2015,6,1,23,0,0,0,0,7512.899138088687
229,3,710,1,1,0,2013,11,20,47,0,0,0,0,7511.487570672412
513,6,1713,1,0,0,2015,6,13,24,1,0,0,0,12378.940205403662
81,4,424,1,1,0,2013,1,24,4,0,0,0,0,5279.831945249869
1033,4,1321,1,0,1,2013,4,4,14,0,0,0,0,9254.23109083291
750,7,0,0,0,0,2015,3,15,11,1,0,0,0,1746.5313887326047
607,5,528,1,1,0,2013,1,11,2,0,0,0,0,5640.098149986181
213,1,790,1,1,0,2015,5,18,21,0,0,0,0,8415.925931256905
907,2,958,1,1,0,2014,6,17,25,0,0,0,0,9021.783804282139
584,5,479,1,1,0,2015,5,8,19,0,0,0,0,5843.630996732332
789,5,590,1,0,0,2014,10,31,44,0,0,0,0,5088.581478724896
133,7,0,0,0,0,2015,6,14,24,1,0,0,0,1963.6840178073617
246,1,1284,1,1,0,2014,12,15,51,0,0,0,0,11479.554827198037
440,7,0,0,0,0,2015,2,1,5,1,0,0,0,1733.3829503785237
720,3,680,1,0,0,2015,5,27,22,0,0,0,0,5923.807521826471
909,2,811,1,0,0,2015,1,20,4,0,0,0,0,6668.400226260419
785,6,601,1,0,0,2014,3,15,11,1,0,0,0,5344.736260660982
779,5,870,1,1,0,2013,5,3,18,0,0,0,0,7812.400955949561
69,7,0,0,0,0,2014,4,6,14,1,0,0,0,1709.1171123309177
41,1,0,0,0,1,2013,4,1,14,0,0,1,0,-719.6914043491124
397,3,764,1,1,0,2014,1,22,4,0,0,0,0,7600.047906415828
352,1,679,1,1,0,2014,11,10,46,0,0,0,0,7766.595478693896
27,4,1162,1,1,0,2013,2,7,6,0,0,0,0,9744.433997552085
696,6,710,1,0,0,2014,3,15,11,1,0,0,0,6016.747819881479
19,5,673,1,1,0,2015,2,20,8,0,0,0,0,7014.447865035618
596,3,915,1,1,1,2014,4,16,16,0,0,0,0,8682.41863284813
174,6,539,1,0,0,2014,5,24,21,1,0,0,0,5167.39204104949
826,4,707,1,0,1,2014,8,14,33,0,0,0,0,5933.64078725921
408,6,517,1,0,0,2013,3,23,12,1,0,0,0,4743.415323742724
71,2,821,1,1,1,2015,1,6,2,0,0,0,0,8396.36975616659
1053,5,995,1,1,1,2013,3,22,12,0,0,0,0,8579.482201685023
859,4,919,1,1,0,2015,4,30,18,0,0,0,0,8606.903242956614
442,5,382,1,0,0,2013,9,20,38,0,0,0,0,3660.4051792576793
941,6,441,1,0,0,2015,7,4,27,1,0,0,0,4660.768877498398
440,2,555,1,0,0,2014,5,13,20,0,0,0,0,5171.860693246126
1097,4,2987,1,0,0,2015,5,14,20,0,1,0,0,17999.802412332327
432,2,2000,1,1,0,2014,4,15,16,0,0,0,0,15302.111723072943
689,1,640,1,0,0,2014,9,8,37,0,0,0,0,5941.441288286005
389,1,1519,1,1,0,2014,1,20,4,0,0,0,0,12457.339568332245
110,3,577,1,1,0,2014,1,8,2,0,0,0,0,6494.523416490294
499,2,602,1,1,0,2013,1,22,4,0,0,0,0,6587.340133860242
1076,4,524,1,0,0,2014,6,12,24,0,0,0,0,4606.793182682712
602,3,772,1,1,1,2015,4,1,14,0,0,0,0,7964.304976160231
256,5,1943,1,1,0,2013,12,20,51,0,0,0,0,14670.364987171779
793,7,0,0,0,0,2014,2,23,8,1,0,0,0,1542.4261064122547
1102,2,826,1,1,0,2013,5,14,20,0,0,0,0,7976.067047732067
403,2,932,1,1,1,2013,3,26,13,0,0,0,0,8778.501788604422
418,2,539,1,1,1,2014,7,29,31,0,0,0,0,6739.841364519496
87,4,770,1,0,0,2014,2,13,7,0,0,0,0,6102.954927676241
30,4,578,1,0,0,2014,12,11,50,0,0,0,0,5337.101108252711
495,6,373,1,0,0,2015,3,28,13,1,0,0,0,4216.411041461804
519,6,507,1,0,0,2014,10,18,42,1,0,0,0,5098.16537995683
97,1,925,1,1,0,2014,4,28,18,0,0,0,0,9056.24268634821
558,6,399,1,0,0,2015,1,17,3,1,0,0,0,4264.618106406415
594,7,0,0,0,0,2014,11,2,44,1,0,0,0,1883.5199276859057
885,1,821,1,1,0,2014,6,16,25,0,0,0,0,8351.823060794559
1105,6,570,1,0,0,2015,6,20,25,1,0,0,0,5402.404761082493
73,3,505,1,1,0,2013,3,20,12,0,0,0,0,5993.394218393194
856,7,0,0,0,0,2013,4,28,17,1,0,0,0,1445.435395692126
1069,2,798,1,1,0,2014,1,21,4,0,0,0,0,7844.654454616248
404,2,606,1,0,0,2014,5,13,20,0,0,0,0,5485.34266287135
146,2,683,1,1,0,2013,2,5,6,0,0,0,0,7141.372402879875
647,7,0,0,0,0,2013,10,6,40,1,0,0,0,1670.5005414936459
957,3,860,1,1,1,2015,7,29,31,0,0,0,0,8603.656519935874
476,3,0,0,1,0,2013,11,20,47,0,1,0,0,1600.067443571519
309,4,517,1,0,0,2013,11,28,48,0,0,0,0,4742.808550252637
294,3,863,1,1,0,2014,2,5,6,0,0,0,0,8220.699552983337
366,5,470,1,0,1,2013,7,26,30,0,0,0,0,4238.752834059007
539,5,1026,1,0,0,2015,7,24,30,0,0,0,0,7803.20974730968
394,6,668,1,0,0,2013,4,6,14,1,0,0,0,5662.631257461209
704,5,1252,1,1,0,2013,5,3,18,0,0,0,0,10127.825595382776
626,5,0,0,1,0,2015,5,1,18,0,1,0,0,1345.9768540359219
653,2,780,1,1,0,2013,12,17,51,0,0,0,0,8049.525490598462
955,1,676,1,1,0,2014,6,30,27,0,0,0,0,7492.27408025309
313,2,786,1,1,0,2015,6,16,25,0,0,0,0,8255.689166951517
309,1,512,1,0,0,2015,2,9,7,0,0,0,0,5138.4193078640965
345,7,0,0,0,0,2013,9,8,36,1,0,0,0,1686.2551974589005
446,6,335,1,0,0,2014,2,8,6,1,0,0,0,3746.03819515527
1085,2,668,1,0,0,2013,1,29,5,0,0,0,0,5447.478903951764
914,3,1039,1,0,0,2014,2,12,7,0,0,0,0,7738.267337483063
735,5,594,1,1,1,2015,7,31,31,0,0,0,0,6732.8037567100255
38,4,435,1,0,0,2015,5,28,22,0,0,0,0,4408.879745263199
90,6,1070,1,0,0,2015,3,7,10,1,0,0,0,8446.633225780271
999,1,571,1,0,0,2014,9,8,37,0,0,0,0,5473.5338736463455
715,2,1142,1,0,1,2014,12,23,52,0,0,0,0,9054.012921679707
477,5,447,1,0,0,2015,3,27,13,0,0,0,0,4174.529229409469
480,6,332,1,0,0,2015,7,4,27,1,0,0,0,4080.9201753514353
817,3,2846,1,1,0,2015,3,4,10,0,0,0,0,20297.471495852165
390,5,1165,1,1,1,2013,10,11,41,0,0,0,0,9964.637456591532
738,2,712,1,1,0,2014,1,21,4,0,0,0,0,7381.675496772572
855,4,621,1,1,0,2014,2,20,8,0,0,0,0,6541.8709251583205
1087,1,657,1,1,0,2013,1,21,4,0,0,0,0,6972.6193133951165
601,3,308,1,0,0,2015,1,21,4,0,0,0,0,3535.4689841303625
1041,7,0,0,0,0,2014,2,23,8,1,0,0,0,1500.869036313612
1025,4,832,1,1,0,2015,2,5,6,0,0,0,0,7930.337157915521
300,2,766,1,0,1,2014,8,12,33,0,0,0,0,6681.951805056131
420,3,480,1,1,1,2014,6,18,25,0,0,0,0,6170.42981652898
25,4,1541,1,0,0,2014,6,12,24,0,0,0,0,10913.812594045477
610,1,818,1,1,0,2014,12,1,49,0,0,0,0,8583.01345598005
317,7,0,0,0,0,2013,2,24,8,1,0,0,0,1450.9309111209586
1084,3,0,0,0,1,2014,1,1,1,0,1,0,0,-101.91095452895388
609,6,264,1,0,0,2015,1,17,3,1,0,0,0,3442.2352062086575
697,3,1250,1,1,0,2015,6,3,23,0,0,0,0,10809.981851868273
967,5,995,1,0,0,2013,1,18,3,0,0,0,0,6955.504459713062
46,5,521,1,0,1,2013,8,23,34,0,0,0,0,4632.704630979628
693,6,367,1,0,0,2013,6,8,23,1,0,0,0,3878.855714805308
722,1,1613,1,1,0,2013,5,27,22,0,0,0,0,12962.659266439849
529,6,693,1,0,0,2013,9,14,37,1,0,0,0,5998.516012537992
539,6,1397,1,0,0,2013,11,30,48,1,0,0,0,10348.033316624234
339,7,0,0,0,0,2013,7,21,29,1,0,0,0,1634.6510226399987
394,6,724,1,0,0,2014,4,26,17,1,0,0,0,6210.93372732657
1099,7,0,0,0,0,2014,11,30,48,1,0,0,0,1851.5015510221128
322,4,701,1,1,0,2013,7,4,27,0,0,0,0,7103.305550014775
235,4,517,1,1,0,2015,5,21,21,0,0,0,0,6309.740948558203
344,5,935,1,0,0,2014,9,26,39,0,0,0,0,7194.952891857771
256,2,923,1,0,1,2015,7,21,30,0,0,0,0,7787.315644711198
684,3,689,1,1,1,2013,9,11,37,0,0,0,0,7315.485449695145
550,3,451,1,0,0,2014,7,23,30,0,0,0,0,4468.259172543068
785,4,627,1,1,0,2015,1,15,3,0,0,0,0,6714.997980602842
377,6,791,1,0,0,2014,10,11,41,1,0,0,0,6820.880862525373
845,7,0,0,0,0,2013,5,5,18,1,0,0,0,1442.6768715836806
123,7,0,0,0,0,2014,7,13,28,1,0,0,0,1828.9528782597627
943,4,596,1,0,1,2014,1,2,1,0,0,0,0,4952.260361337336
321,6,667,1,0,0,2013,6,29,26,1,0,0,0,5789.170654023124
900,6,421,1,0,0,2013,3,2,9,1,0,0,0,4042.7900916306535
726,3,1017,1,1,1,2014,8,6,32,0,0,0,0,9410.996488805918
398,4,624,1,0,0,2013,12,12,50,0,0,0,0,5381.485204238736
1013,7,0,0,0,0,2015,4,5,14,1,0,0,0,1722.1900946942042
960,4,560,1,0,0,2014,7,24,30,0,0,0,0,4904.4074102171
1041,1,609,1,0,0,2015,6,22,26,0,0,0,0,5779.373236224754
5,7,0,0,0,0,2015,1,11,2,1,0,0,0,1786.5460833561956
249,4,576,1,1,0,2014,6,5,23,0,0,0,0,6498.3922267846065
1006,7,0,0,0,0,2014,5,25,21,1,0,0,0,1626.409160913201
1079,4,560,1,0,1,2014,4,24,17,0,0,0,0,4869.605105740542
922,5,855,1,1,0,2015,6,5,23,0,0,0,0,8086.559459787852
312,5,582,1,0,0,2015,5,29,22,0,0,0,0,5096.897357388341
509,7,0,0,0,1,2015,4,5,14,1,0,0,0,1907.516684009286
1007,4,703,1,0,0,2015,1,22,4,0,0,0,0,5696.416019254306
530,5,546,1,0,0,2013,4,19,16,0,0,0,0,4439.6751913520275
463,2,1080,1,0,0,2014,5,27,22,0,0,0,0,8359.22978980653
798,3,1004,1,1,1,2014,8,6,32,0,0,0,0,9320.562054692418
639,5,0,0,1,1,2015,4,3,14,0,0,1,0,366.3251314671361
168,7,0,0,0,0,2013,7,7,27,1,0,0,0,1637.003351241874
278,1,1010,1,0,1,2013,12,30,1,0,0,0,0,8359.167912751494
352,3,592,1,1,0,2015,5,20,21,0,0,0,0,6894.513475634914
577,7,0,0,0,0,2015,7,19,29,1,0,0,0,1937.2855585873476
411,7,0,0,0,0,2015,5,31,22,1,0,0,0,1910.52154500474
146,7,0,0,0,0,2013,4,14,15,1,0,0,0,1538.107324226119
41,2,417,1,1,0,2015,4,14,16,0,0,0,0,5995.898009126482
733,2,3416,1,0,0,2013,7,9,28,0,0,0,0,22266.55011983536
1053,1,1391,1,1,0,2014,1,20,4,0,0,0,0,11574.435924547375
765,4,576,1,1,0,2013,2,7,6,0,0,0,0,6088.1132563063875
761,5,951,1,0,1,2015,4,10,15,0,0,0,0,7272.714306276583
881,7,0,0,0,0,2015,3,8,10,1,0,0,0,1711.4289011127548
896,6,1015,1,0,0,2013,10,19,42,1,0,0,0,7926.172046051244
906,3,0,0,0,1,2014,1,1,1,0,1,0,0,-72.08370260329684
220,6,460,1,0,0,2013,1,26,4,1,0,0,0,4359.625130084751
1077,7,0,0,0,0,2013,9,1,35,1,0,0,0,1550.4438423822285
530,2,764,1,1,0,2013,9,10,37,0,0,0,0,7844.797231515055
157,1,1132,1,0,1,2013,12,30,1,0,0,0,0,9114.911152843852
1111,6,273,1,0,0,2014,6,21,25,1,0,0,0,3439.7002316362923
296,5,727,1,1,0,2014,1,24,4,0,0,0,0,7089.427816615615
944,4,1109,1,1,0,2013,1,24,4,0,0,0,0,9264.688707193185
354,1,807,1,1,1,2015,7,27,31,0,0,0,0,8689.687140247319
561,6,447,1,0,0,2013,8,10,32,1,0,0,0,4464.130894027825
395,4,512,1,1,1,2015,7,16,29,0,0,0,0,6421.391137319559
175,1,617,1,0,0,2014,3,24,13,0,0,0,0,5687.69459596707
349,1,927,1,0,0,2014,10,13,42,0,0,0,0,7776.573736135324
542,2,637,1,1,0,2013,1,22,4,0,0,0,0,6791.12942333665
421,4,958,1,0,1,2013,7,25,30,0,0,0,0,7323.652669352479
229,2,820,1,1,0,2013,12,3,49,0,0,0,0,8335.40958969557
11,5,1035,1,1,1,2015,4,17,16,0,0,0,0,9370.621976887807
902,3,648,1,1,0,2015,5,6,19,0,0,0,0,7113.640275792743
408,7,0,0,0,0,2013,4,21,16,1,0,0,0,1507.35526124615
825,3,0,0,0,1,2013,12,25,52,0,0,0,1,352.5546054469305
761,2,1078,1,1,0,2013,11,19,47,0,0,0,0,9793.04650483426
1105,6,479,1,0,0,2014,1,18,3,1,0,0,0,4483.973709440965
1084,7,0,0,0,1,2013,7,14,28,1,0,0,0,1597.533171229239
149,5,0,0,1,0,2015,5,1,18,0,1,0,0,1425.9071864433936
350,4,533,1,1,1,2013,7,18,29,0,0,0,0,6213.012666507682
214,6,827,1,0,0,2013,2,9,6,1,0,0,0,6579.639536858245
818,2,744,1,1,0,2014,5,6,19,0,0,0,0,7687.43302856799
961,4,676,1,0,0,2014,12,11,50,0,0,0,0,5771.879824343079
133,1,704,1,0,0,2013,11,11,46,0,0,0,0,6330.052950506448
287,4,0,0,0,1,2015,1,1,1,0,1,0,0,50.65288782393327
82,2,918,1,0,0,2013,12,10,50,0,0,0,0,7511.285797934572
264,6,1053,1,0,0,2013,2,2,5,1,0,0,0,7920.533362316608
391,1,657,1,0,0,2015,4,20,17,0,0,0,0,6096.77482285013
208,3,423,1,1,0,2015,3,18,12,0,0,0,0,5818.957788643136
194,1,390,1,0,0,2013,3,11,11,0,0,0,0,4118.4992286333
1038,7,0,0,0,0,2015,1,4,1,1,0,0,0,1600.2965101356385
700,3,566,1,1,0,2014,11,12,46,0,0,0,0,6722.57695689681
269,4,982,1,0,0,2015,5,28,22,0,0,0,0,7667.717854393006
393,3,448,1,0,0,2014,9,24,39,0,0,0,0,4555.393744110304
694,4,677,1,0,0,2015,2,12,7,0,0,0,0,5611.8554153398145
319,7,0,0,0,0,2015,4,19,16,1,0,0,0,1864.7848049444729
314,7,0,0,0,0,2015,1,18,3,1,0,0,0,1747.9182853171951
606,7,0,0,0,0,2014,3,9,10,1,0,0,0,1586.2523707817309
961,6,666,1,0,0,2013,11,23,47,1,0,0,0,5857.392251359997
562,1,3461,1,0,0,2014,6,9,24,0,1,0,0,21265.285228380293
360,1,1080,1,1,0,2014,3,3,10,0,0,0,0,9861.093239427079
507,7,0,0,0,0,2013,5,12,19,1,0,0,0,1512.4661072294111
465,6,566,1,0,0,2013,6,8,23,1,0,0,0,5116.717268083827
669,3,308,1,0,0,2013,4,17,16,0,0,0,0,3286.111778913182
1076,2,591,1,1,0,2014,1,21,4,0,0,0,0,6595.598241749918
269,4,1407,1,1,0,2014,2,6,6,0,0,0,0,11352.103543785808
453,3,678,1,0,0,2015,2,11,7,0,0,0,0,5810.514399883279
1064,6,903,1,0,0,2014,3,22,12,1,0,0,0,7131.718792175525
651,2,1134,1,1,0,2013,3,5,10,0,0,0,0,9814.36103179556
276,3,510,1,0,0,2014,9,10,37,0,0,0,0,4922.459483010054
941,5,506,1,0,0,2014,2,14,7,0,0,0,0,4216.101419916435
896,3,937,1,0,1,2015,7,22,30,0,0,0,0,7612.223017672019
10,5,681,1,1,0,2013,5,3,18,0,0,0,0,6801.889741281106
225,5,471,1,0,0,2015,4,24,17,0,0,0,0,4394.318967856234
417,6,675,1,0,0,2014,10,4,40,1,0,0,0,6101.730255430448
1112,7,0,0,0,0,2014,11,23,47,1,0,0,0,1836.1721854653442
1055,2,953,1,1,0,2015,5,5,19,0,0,0,0,9078.917248339683
873,6,303,1,0,0,2013,3,16,11,1,0,0,0,3362.262665663322
1079,6,511,1,0,0,2013,2,16,7,1,0,0,0,4542.862304452574
264,7,0,0,0,0,2014,10,12,41,1,0,0,0,1919.088333404099
666,7,0,0,0,0,2015,4,12,15,1,0,0,0,1793.4874498193385
1022,6,778,1,0,0,2014,2,1,5,1,0,0,0,6306.9582605944015
885,6,801,1,0,0,2015,4,18,16,1,0,0,0,6750.95286766364
